State,District,Date,Year,Month,Avg_rainfall,Agency_name
Maharashtra,Chandrapur,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,22-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,23-01-2022,2022,1,0.00011205,NRSC VIC MODEL
Maharashtra,Chandrapur,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,20-01-2022,2022,1,0.000450746,NRSC VIC MODEL
Maharashtra,Chandrapur,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Chandrapur,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,01-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,03-01-2022,2022,1,0.004520382,NRSC VIC MODEL
Maharashtra,Dhule,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,05-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,06-01-2022,2022,1,0.000016,NRSC VIC MODEL
Maharashtra,Dhule,07-01-2022,2022,1,0.272422998,NRSC VIC MODEL
Maharashtra,Dhule,08-01-2022,2022,1,1.556931439,NRSC VIC MODEL
Maharashtra,Dhule,09-01-2022,2022,1,0.430396335,NRSC VIC MODEL
Maharashtra,Dhule,10-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,11-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,12-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,14-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,15-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,22-01-2022,2022,1,0.305705808,NRSC VIC MODEL
Maharashtra,Dhule,23-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,20-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Dhule,30-01-2022,2022,1,0.00004,NRSC VIC MODEL
Maharashtra,Gadchiroli,01-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,05-01-2022,2022,1,0.0001,NRSC VIC MODEL
Maharashtra,Gadchiroli,06-01-2022,2022,1,0.010854569,NRSC VIC MODEL
Maharashtra,Gadchiroli,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,08-01-2022,2022,1,0.000159979,NRSC VIC MODEL
Maharashtra,Gadchiroli,09-01-2022,2022,1,0.013156265,NRSC VIC MODEL
Maharashtra,Gadchiroli,10-01-2022,2022,1,2.3843416,NRSC VIC MODEL
Maharashtra,Gadchiroli,11-01-2022,2022,1,8.520252515,NRSC VIC MODEL
Maharashtra,Gadchiroli,12-01-2022,2022,1,22.50990983,NRSC VIC MODEL
Maharashtra,Gadchiroli,13-01-2022,2022,1,0.816502336,NRSC VIC MODEL
Maharashtra,Gadchiroli,14-01-2022,2022,1,14.3841033,NRSC VIC MODEL
Maharashtra,Gadchiroli,15-01-2022,2022,1,0.309179231,NRSC VIC MODEL
Maharashtra,Gadchiroli,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,19-01-2022,2022,1,0.000209972,NRSC VIC MODEL
Maharashtra,Gadchiroli,20-01-2022,2022,1,0.000647915,NRSC VIC MODEL
Maharashtra,Gadchiroli,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,22-01-2022,2022,1,0.013798181,NRSC VIC MODEL
Maharashtra,Gadchiroli,23-01-2022,2022,1,0.000443941,NRSC VIC MODEL
Maharashtra,Gadchiroli,24-01-2022,2022,1,0.000479937,NRSC VIC MODEL
Maharashtra,Gadchiroli,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gadchiroli,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,01-01-2022,2022,1,0.206946124,NRSC VIC MODEL
Maharashtra,Gondia,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,05-01-2022,2022,1,0.002774077,NRSC VIC MODEL
Maharashtra,Gondia,06-01-2022,2022,1,0.051303775,NRSC VIC MODEL
Maharashtra,Gondia,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,08-01-2022,2022,1,0.003362181,NRSC VIC MODEL
Maharashtra,Gondia,09-01-2022,2022,1,0.136956168,NRSC VIC MODEL
Maharashtra,Gondia,10-01-2022,2022,1,3.742967421,NRSC VIC MODEL
Maharashtra,Gondia,11-01-2022,2022,1,0.51030806,NRSC VIC MODEL
Maharashtra,Gondia,12-01-2022,2022,1,15.77943116,NRSC VIC MODEL
Maharashtra,Gondia,13-01-2022,2022,1,0.000798934,NRSC VIC MODEL
Maharashtra,Gondia,14-01-2022,2022,1,4.983351448,NRSC VIC MODEL
Maharashtra,Gondia,15-01-2022,2022,1,0.198512931,NRSC VIC MODEL
Maharashtra,Gondia,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,22-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,23-01-2022,2022,1,0.042537693,NRSC VIC MODEL
Maharashtra,Gondia,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,20-01-2022,2022,1,0.001048601,NRSC VIC MODEL
Maharashtra,Gondia,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Gondia,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,01-01-2022,2022,1,0.032037791,NRSC VIC MODEL
Maharashtra,Hingoli,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,05-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,06-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,08-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,09-01-2022,2022,1,0.454086393,NRSC VIC MODEL
Maharashtra,Hingoli,10-01-2022,2022,1,0.05997228,NRSC VIC MODEL
Maharashtra,Hingoli,11-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,12-01-2022,2022,1,0.085380712,NRSC VIC MODEL
Maharashtra,Hingoli,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,14-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,15-01-2022,2022,1,-0.012014171,NRSC VIC MODEL
Maharashtra,Hingoli,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,20-01-2022,2022,1,0.009648304,NRSC VIC MODEL
Maharashtra,Hingoli,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,22-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,23-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,24-01-2022,2022,1,0.00381989,NRSC VIC MODEL
Maharashtra,Hingoli,25-01-2022,2022,1,0.010492376,NRSC VIC MODEL
Maharashtra,Hingoli,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Hingoli,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,01-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,05-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,06-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,07-01-2022,2022,1,0.001543032,NRSC VIC MODEL
Maharashtra,Jalgaon,08-01-2022,2022,1,0.419694951,NRSC VIC MODEL
Maharashtra,Jalgaon,09-01-2022,2022,1,0.228207604,NRSC VIC MODEL
Maharashtra,Jalgaon,10-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,11-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,12-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,14-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,15-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,22-01-2022,2022,1,0.029884038,NRSC VIC MODEL
Maharashtra,Jalgaon,23-01-2022,2022,1,0.001933673,NRSC VIC MODEL
Maharashtra,Jalgaon,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,20-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalgaon,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,01-01-2022,2022,1,0.001510846,NRSC VIC MODEL
Maharashtra,Jalna,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,05-01-2022,2022,1,0.000634555,NRSC VIC MODEL
Maharashtra,Jalna,06-01-2022,2022,1,0.000200187,NRSC VIC MODEL
Maharashtra,Jalna,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,08-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,09-01-2022,2022,1,0.041419845,NRSC VIC MODEL
Maharashtra,Jalna,10-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,11-01-2022,2022,1,0.002243606,NRSC VIC MODEL
Maharashtra,Jalna,12-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,14-01-2022,2022,1,0.006043384,NRSC VIC MODEL
Maharashtra,Jalna,15-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,20-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,22-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,23-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Jalna,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,01-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,05-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,06-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,08-01-2022,2022,1,0.0000616,NRSC VIC MODEL
Maharashtra,Kolhapur,09-01-2022,2022,1,0.00101596,NRSC VIC MODEL
Maharashtra,Kolhapur,10-01-2022,2022,1,0.0000924,NRSC VIC MODEL
Maharashtra,Kolhapur,11-01-2022,2022,1,0.029801479,NRSC VIC MODEL
Maharashtra,Kolhapur,12-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,14-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,15-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,18-01-2022,2022,1,0.000319412,NRSC VIC MODEL
Maharashtra,Kolhapur,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,20-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,22-01-2022,2022,1,0.064267135,NRSC VIC MODEL
Maharashtra,Kolhapur,23-01-2022,2022,1,0.0000077,NRSC VIC MODEL
Maharashtra,Kolhapur,24-01-2022,2022,1,0.001435428,NRSC VIC MODEL
Maharashtra,Kolhapur,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Kolhapur,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,01-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,05-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,06-01-2022,2022,1,0.025115198,NRSC VIC MODEL
Maharashtra,Latur,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,08-01-2022,2022,1,0.029982359,NRSC VIC MODEL
Maharashtra,Latur,09-01-2022,2022,1,0.007042972,NRSC VIC MODEL
Maharashtra,Latur,10-01-2022,2022,1,0.83105042,NRSC VIC MODEL
Maharashtra,Latur,11-01-2022,2022,1,1.584615969,NRSC VIC MODEL
Maharashtra,Latur,12-01-2022,2022,1,0.014909992,NRSC VIC MODEL
Maharashtra,Latur,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,14-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,15-01-2022,2022,1,0.061620932,NRSC VIC MODEL
Maharashtra,Latur,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,20-01-2022,2022,1,0.000328807,NRSC VIC MODEL
Maharashtra,Latur,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,22-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,23-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,27-01-2022,2022,1,0.000430291,NRSC VIC MODEL
Maharashtra,Latur,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Latur,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,01-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,05-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,06-01-2022,2022,1,0.000389656,NRSC VIC MODEL
Maharashtra,Mumbai City,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,08-01-2022,2022,1,0.011300012,NRSC VIC MODEL
Maharashtra,Mumbai City,09-01-2022,2022,1,5.9652375,NRSC VIC MODEL
Maharashtra,Mumbai City,10-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,11-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,12-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,13-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,14-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,15-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,16-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,19-01-2022,2022,1,0.000389656,NRSC VIC MODEL
Maharashtra,Mumbai City,20-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,22-01-2022,2022,1,5.977316823,NRSC VIC MODEL
Maharashtra,Mumbai City,23-01-2022,2022,1,0.259510626,NRSC VIC MODEL
Maharashtra,Mumbai City,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Mumbai City,30-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,01-01-2022,2022,1,0.434185203,NRSC VIC MODEL
Maharashtra,Nagpur,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,04-01-2022,2022,1,0.0000465,NRSC VIC MODEL
Maharashtra,Nagpur,05-01-2022,2022,1,0.035161741,NRSC VIC MODEL
Maharashtra,Nagpur,06-01-2022,2022,1,0.066048427,NRSC VIC MODEL
Maharashtra,Nagpur,07-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,08-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,09-01-2022,2022,1,4.565955491,NRSC VIC MODEL
Maharashtra,Nagpur,10-01-2022,2022,1,1.988835422,NRSC VIC MODEL
Maharashtra,Nagpur,11-01-2022,2022,1,0.870176849,NRSC VIC MODEL
Maharashtra,Nagpur,12-01-2022,2022,1,9.011936462,NRSC VIC MODEL
Maharashtra,Nagpur,13-01-2022,2022,1,0.005860774,NRSC VIC MODEL
Maharashtra,Nagpur,14-01-2022,2022,1,5.440529373,NRSC VIC MODEL
Maharashtra,Nagpur,15-01-2022,2022,1,0.02427952,NRSC VIC MODEL
Maharashtra,Nagpur,16-01-2022,2022,1,0.012145569,NRSC VIC MODEL
Maharashtra,Nagpur,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,19-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,22-01-2022,2022,1,0.000871275,NRSC VIC MODEL
Maharashtra,Nagpur,23-01-2022,2022,1,0.002956525,NRSC VIC MODEL
Maharashtra,Nagpur,24-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,20-01-2022,2022,1,0.022795449,NRSC VIC MODEL
Maharashtra,Nagpur,28-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,29-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nagpur,30-01-2022,2022,1,0.0000465,NRSC VIC MODEL
Maharashtra,Nanded,01-01-2022,2022,1,0.001105833,NRSC VIC MODEL
Maharashtra,Nanded,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,05-01-2022,2022,1,0.0000442,NRSC VIC MODEL
Maharashtra,Nanded,06-01-2022,2022,1,0.00670964,NRSC VIC MODEL
Maharashtra,Nanded,07-01-2022,2022,1,0.004343158,NRSC VIC MODEL
Maharashtra,Nanded,08-01-2022,2022,1,0.002971926,NRSC VIC MODEL
Maharashtra,Nanded,09-01-2022,2022,1,0.141549357,NRSC VIC MODEL
Maharashtra,Nanded,10-01-2022,2022,1,1.287487901,NRSC VIC MODEL
Maharashtra,Nanded,11-01-2022,2022,1,4.300420472,NRSC VIC MODEL
Maharashtra,Nanded,12-01-2022,2022,1,0.211261054,NRSC VIC MODEL
Maharashtra,Nanded,13-01-2022,2022,1,0.003828946,NRSC VIC MODEL
Maharashtra,Nanded,14-01-2022,2022,1,0.025157695,NRSC VIC MODEL
Maharashtra,Nanded,15-01-2022,2022,1,0.05824974,NRSC VIC MODEL
Maharashtra,Nanded,16-01-2022,2022,1,0.002192313,NRSC VIC MODEL
Maharashtra,Nanded,17-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,18-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,19-01-2022,2022,1,0.005907911,NRSC VIC MODEL
Maharashtra,Nanded,20-01-2022,2022,1,0.005601043,NRSC VIC MODEL
Maharashtra,Nanded,21-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,22-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,23-01-2022,2022,1,0.001625574,NRSC VIC MODEL
Maharashtra,Nanded,24-01-2022,2022,1,0.000221167,NRSC VIC MODEL
Maharashtra,Nanded,25-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,26-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,27-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nanded,28-01-2022,2022,1,0.00677599,NRSC VIC MODEL
Maharashtra,Nanded,29-01-2022,2022,1,0.0000663,NRSC VIC MODEL
Maharashtra,Nanded,30-01-2022,2022,1,0.009518455,NRSC VIC MODEL
Maharashtra,Nandurbar,01-01-2022,2022,1,0.499925027,NRSC VIC MODEL
Maharashtra,Nandurbar,03-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nandurbar,04-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nandurbar,05-01-2022,2022,1,0.063768108,NRSC VIC MODEL
Maharashtra,Nandurbar,06-01-2022,2022,1,0.000909392,NRSC VIC MODEL
Maharashtra,Nandurbar,07-01-2022,2022,1,0.74317055,NRSC VIC MODEL
Maharashtra,Nandurbar,08-01-2022,2022,1,0.432432742,NRSC VIC MODEL
Maharashtra,Nandurbar,09-01-2022,2022,1,0.325158166,NRSC VIC MODEL
Maharashtra,Nandurbar,10-01-2022,2022,1,0.000077,NRSC VIC MODEL
Maharashtra,Nandurbar,11-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nandurbar,12-01-2022,2022,1,0,NRSC VIC MODEL
Maharashtra,Nandurbar,13-01-2022,2022,1,0.000173218,NRSC VIC MODEL
